2019/03/01 14:56:08.171 [I]  Downloading blogs/built/assets/icons/pencil-circle.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/pencil-circle.svg
2019/03/01 14:56:08.171 [I]  Download blogs/built/assets/icons/book-open.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/book-open.svg success 0.78KB/s
2019/03/01 14:56:08.171 [I]  Downloading blogs/built/assets/icons/photos-people.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/photos-people.svg
2019/03/01 14:56:08.172 [I]  Download blogs/built/assets/icons/arrow-left.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/arrow-left.svg success 0.79KB/s
2019/03/01 14:56:08.172 [I]  Downloading blogs/built/assets/icons/photos.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/photos.svg
2019/03/01 14:56:08.173 [I]  Download blogs/built/assets/icons/eco-globe.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/eco-globe.svg success 1.00KB/s
2019/03/01 14:56:08.173 [I]  Downloading blogs/built/assets/icons/pin.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/pin.svg
2019/03/01 14:56:08.174 [I]  Download blogs/built/assets/icons/compass.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/compass.svg success 0.68KB/s
2019/03/01 14:56:08.174 [I]  Downloading blogs/built/assets/icons/plane.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/plane.svg
2019/03/01 14:56:08.180 [I]  Download blogs/built/assets/icons/content.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/content.svg success 1.21KB/s
2019/03/01 14:56:08.182 [I]  Downloading blogs/built/assets/icons/plus.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/plus.svg
2019/03/01 14:56:08.168 [I]  Download blogs/built/assets/icons/cash.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/cash.svg success 1.60KB/s
2019/03/01 14:56:08.181 [I]  Download async.min.js => /Users/acgpiano/github/imgcdn/qiniu/async.min.js success 23.35KB/s
2019/03/01 14:56:08.182 [I]  Downloading blogs/built/assets/icons/powered-by-stripe.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/powered-by-stripe.svg
2019/03/01 14:56:08.182 [I]  Download blogs/built/assets/icons/cloud.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/cloud.svg success 0.68KB/s
2019/03/01 14:56:08.183 [I]  Downloading blogs/built/assets/icons/print.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/print.png
2019/03/01 14:56:08.183 [I]  Downloading blogs/built/assets/icons/presentation-code.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/presentation-code.svg
2019/03/01 14:56:08.183 [I]  Download blogs/built/assets/icons/backicon.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/backicon.png success 10.26KB/s
2019/03/01 14:56:08.183 [I]  Downloading blogs/built/assets/icons/recycle.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/recycle.svg
2019/03/01 14:56:08.184 [I]  Download 20171210/e7c0ef1f1b84e745aa22dbb5e4c7600a_hd.jpg => /Users/acgpiano/github/imgcdn/qiniu/20171210/e7c0ef1f1b84e745aa22dbb5e4c7600a_hd.jpg success 7.81KB/s
2019/03/01 14:56:08.184 [I]  Downloading blogs/built/assets/icons/repo.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/repo.svg
2019/03/01 14:56:08.184 [I]  Download blogs/built/assets/icons/email-love-letter.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/email-love-letter.svg success 1.47KB/s
2019/03/01 14:56:08.184 [I]  Downloading blogs/built/assets/icons/retry.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/retry.svg
2019/03/01 14:56:08.185 [I]  Download blogs/built/assets/icons/box.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/box.svg success 1.17KB/s
2019/03/01 14:56:08.185 [I]  Downloading blogs/built/assets/icons/satellite.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/satellite.svg
2019/03/01 14:56:08.185 [I]  Download blogs/built/assets/config_option.json => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/config_option.json success 0.72KB/s
2019/03/01 14:56:08.185 [I]  Downloading blogs/built/assets/icons/search.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/search.svg
2019/03/01 14:56:08.185 [I]  Download blogs/built/assets/icons/external.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/external.svg success 0.22KB/s
2019/03/01 14:56:08.186 [I]  Downloading blogs/built/assets/icons/server.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/server.svg
2019/03/01 14:56:08.186 [I]  Download blogs/built/assets/icons/cheeseburger.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/cheeseburger.svg success 1.97KB/s
2019/03/01 14:56:08.186 [I]  Downloading blogs/built/assets/icons/settings.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/settings.svg
2019/03/01 14:56:08.187 [I]  Download blogs/built/assets/icons/eco-lightbulb.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/eco-lightbulb.svg success 0.55KB/s
2019/03/01 14:56:08.187 [I]  Downloading blogs/built/assets/icons/shield.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/shield.svg
2019/03/01 14:56:08.188 [I]  Download blogs/built/assets/icons/ghost-logo.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/ghost-logo.svg success 3.25KB/s
2019/03/01 14:56:08.188 [I]  Downloading blogs/built/assets/icons/signal-tower.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/signal-tower.svg
2019/03/01 14:56:08.187 [I]  Download blogs/built/assets/icons/clock.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/clock.svg success 0.59KB/s
2019/03/01 14:56:08.188 [I]  Downloading blogs/built/assets/icons/signout.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/signout.svg
2019/03/01 14:56:08.206 [I]  Download blogs/built/assets/icons/account-group.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/account-group.svg success 0.96KB/s
2019/03/01 14:56:08.206 [I]  Downloading blogs/built/assets/icons/smiley.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/smiley.svg
2019/03/01 14:56:08.218 [I]  Download blogs/built/assets/icons/arrow-right-small.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/arrow-right-small.svg success 0.70KB/s
2019/03/01 14:56:08.218 [I]  Downloading blogs/built/assets/icons/spinner.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/spinner.svg
2019/03/01 14:56:08.220 [I]  Download blogs/built/assets/icons/arrow-up.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/arrow-up.svg success 0.77KB/s
2019/03/01 14:56:08.220 [I]  Downloading blogs/built/assets/icons/store.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/store.svg
2019/03/01 14:56:08.222 [I]  Download blogimages/o_1bf65b6jb3tunhs107ealqm0ih1493781813876 => /Users/acgpiano/github/imgcdn/qiniu/blogimages/o_1bf65b6jb3tunhs107ealqm0ih1493781813876 success 31.07KB/s
2019/03/01 14:56:08.223 [I]  Downloading blogs/built/assets/icons/support.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/support.svg
2019/03/01 14:56:08.247 [I]  Download blogs/built/assets/ghost.min-ab0ed0d9690d2b59461ffc7e45d88069.css => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/ghost.min-ab0ed0d9690d2b59461ffc7e45d88069.css success 127.13KB/s
2019/03/01 14:56:08.247 [I]  Downloading blogs/built/assets/icons/sync.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/sync.svg
2019/03/01 14:56:08.270 [I]  Download blogs/built/assets/ghost-dark-3f6113ac29c341e902e06f0dac916969.css => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/ghost-dark-3f6113ac29c341e902e06f0dac916969.css success 129.44KB/s
2019/03/01 14:56:08.270 [I]  Downloading blogs/built/assets/icons/tag.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/tag.svg
2019/03/01 14:56:08.282 [I]  Download blogimages/o_1bf658jljt2s1dd1as5140ghrac1493781728958 => /Users/acgpiano/github/imgcdn/qiniu/blogimages/o_1bf658jljt2s1dd1as5140ghrac1493781728958 success 31.07KB/s
2019/03/01 14:56:08.282 [I]  Downloading blogs/built/assets/icons/terminal.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/terminal.svg
2019/03/01 14:56:08.302 [I]  Download blogs/built/assets/icons/idea.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/idea.svg success +InfKB/s
2019/03/01 14:56:08.302 [I]  Downloading blogs/built/assets/icons/text-vector.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/text-vector.svg
2019/03/01 14:56:08.321 [I]  Download blogs/built/assets/icons/instagram.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/instagram.svg success +InfKB/s
2019/03/01 14:56:08.321 [I]  Downloading blogs/built/assets/icons/text.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/text.svg
2019/03/01 14:56:08.334 [I]  Download blogs/built/assets/icons/diamond.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/diamond.svg success 0.82KB/s
2019/03/01 14:56:08.334 [I]  Downloading blogs/built/assets/icons/ticket.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/ticket.svg
2019/03/01 14:56:08.335 [I]  Download blogs/built/assets/icons/line.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/line.svg success +InfKB/s
2019/03/01 14:56:08.335 [I]  Download blogs/built/assets/icons/navigation.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/navigation.svg success +InfKB/s
2019/03/01 14:56:08.335 [I]  Downloading blogs/built/assets/icons/trash.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/trash.svg
2019/03/01 14:56:08.335 [I]  Downloading blogs/built/assets/icons/trophy.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/trophy.svg
2019/03/01 14:56:08.335 [I]  Download blogs/built/assets/icons/icon.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/icon.svg success +InfKB/s
2019/03/01 14:56:08.335 [I]  Downloading blogs/built/assets/icons/twitter.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/twitter.svg
2019/03/01 14:56:08.338 [I]  Download blogs/built/assets/icons/globe.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/globe.svg success +InfKB/s
2019/03/01 14:56:08.339 [I]  Downloading blogs/built/assets/icons/unsplash-heart.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/unsplash-heart.svg
2019/03/01 14:56:08.352 [I]  Download blogs/built/assets/icons/id-card.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/id-card.svg success +InfKB/s
2019/03/01 14:56:08.353 [I]  Download 2018-01-04/QQ20180104-3.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-3.png success 56.68KB/s
2019/03/01 14:56:08.353 [I]  Downloading blogs/built/assets/icons/user-circle.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/user-circle.svg
2019/03/01 14:56:08.354 [I]  Download blogs/built/assets/icons/loop-infinite.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/loop-infinite.svg success +InfKB/s
2019/03/01 14:56:08.354 [I]  Downloading blogs/built/assets/icons/user-group.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/user-group.svg
2019/03/01 14:56:08.359 [I]  Downloading blogs/built/assets/icons/unsplash.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/unsplash.svg
2019/03/01 14:56:08.377 [I]  Download blogs/built/assets/icons/graph-line.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/graph-line.svg success +InfKB/s
2019/03/01 14:56:08.378 [I]  Downloading blogs/built/assets/icons/user-group2.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/user-group2.svg
2019/03/01 14:56:08.391 [I]  Download blogs/built/assets/icons/pin.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/pin.svg success +InfKB/s
2019/03/01 14:56:08.392 [I]  Downloading blogs/built/assets/icons/window-app.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/window-app.svg
2019/03/01 14:56:08.393 [I]  Download blogs/built/assets/icons/retry.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/retry.svg success +InfKB/s
2019/03/01 14:56:08.393 [I]  Downloading blogs/built/assets/icons/window-pulse.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/window-pulse.svg
2019/03/01 14:56:08.397 [I]  Download blogs/built/assets/icons/grab.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/grab.svg success +InfKB/s
2019/03/01 14:56:08.397 [I]  Downloading blogs/built/assets/icons/wrench-double.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/wrench-double.svg
2019/03/01 14:56:08.411 [I]  Download blogs/built/assets/icons/signal-tower.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/signal-tower.svg success +InfKB/s
2019/03/01 14:56:08.412 [I]  Downloading blogs/built/assets/icons/zap.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/zap.svg
2019/03/01 14:56:08.416 [I]  Download blogs/built/assets/icons/smiley.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/smiley.svg success +InfKB/s
2019/03/01 14:56:08.416 [I]  Downloading blogs/built/assets/img/404-ghost-651b3fdcf3b50d842e14183baee4de38.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/404-ghost-651b3fdcf3b50d842e14183baee4de38.png
2019/03/01 14:56:08.417 [I]  Download 2018-01-04/QQ20180104-4.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-4.png success 40.77KB/s
2019/03/01 14:56:08.417 [I]  Downloading blogs/built/assets/img/404-ghost@2x-ebb9fb38ad8ffff4c3f23500f4583fb8.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/404-ghost@2x-ebb9fb38ad8ffff4c3f23500f4583fb8.png
2019/03/01 14:56:08.418 [I]  Download blogs/built/assets/icons/lotus.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/lotus.svg success +InfKB/s
2019/03/01 14:56:08.418 [I]  Downloading blogs/built/assets/img/ampicon-5ce435966fd374ee1bbb9d6df810da6a.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/ampicon-5ce435966fd374ee1bbb9d6df810da6a.png
2019/03/01 14:56:08.418 [I]  Download blogimages/o_1bf65cvjtqh81bht19ie1lgr6ndm1493781872257 => /Users/acgpiano/github/imgcdn/qiniu/blogimages/o_1bf65cvjtqh81bht19ie1lgr6ndm1493781872257 success 82.54KB/s
2019/03/01 14:56:08.418 [I]  Downloading blogs/built/assets/img/contributors/AileenCGN-bf8b9ffbb34c0fd93beb8136af07771b.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/AileenCGN-bf8b9ffbb34c0fd93beb8136af07771b.jpeg
2019/03/01 14:56:08.420 [I]  Download blogs/built/assets/icons/github-star.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/github-star.svg success +InfKB/s
2019/03/01 14:56:08.420 [I]  Downloading blogs/built/assets/img/contributors/ErisDS-c958ccb9e3597320dee745a42f478569.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/ErisDS-c958ccb9e3597320dee745a42f478569.jpeg
2019/03/01 14:56:08.421 [I]  Download acgmusic/bundle.js => /Users/acgpiano/github/imgcdn/qiniu/acgmusic/bundle.js success 172.24KB/s
2019/03/01 14:56:08.421 [I]  Downloading blogs/built/assets/img/contributors/GeorginaLusby-6cea5defddee3c4ea7320e580521e832.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/GeorginaLusby-6cea5defddee3c4ea7320e580521e832.jpeg
2019/03/01 14:56:08.422 [I]  Download blogs/built/assets/icons/markdown.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/markdown.svg success +InfKB/s
2019/03/01 14:56:08.422 [I]  Downloading blogs/built/assets/img/contributors/JohnONolan-47041b80c35c6341b9b929b03139aecc.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/JohnONolan-47041b80c35c6341b9b929b03139aecc.jpeg
2019/03/01 14:56:08.439 [I]  Download blogs/built/assets/icons/link.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/link.svg success +InfKB/s
2019/03/01 14:56:08.439 [I]  Downloading blogs/built/assets/img/contributors/acburdine-d9777fe2601dc215afb6723315829c89.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/acburdine-d9777fe2601dc215afb6723315829c89.jpeg
2019/03/01 14:56:08.440 [I]  Download 2018-01-04/QQ20180104-170704.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-170704.png success 42.47KB/s
2019/03/01 14:56:08.440 [I]  Downloading blogs/built/assets/img/contributors/bnookala-5896fcdd2f477495323e420efe890657.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/bnookala-5896fcdd2f477495323e420efe890657.jpeg
2019/03/01 14:56:08.441 [I]  Download 2018-01-04/QQ20180104-9.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-9.png success 84.00KB/s
2019/03/01 14:56:08.442 [I]  Downloading blogs/built/assets/img/contributors/cobbspur-07ded67009757d12517621fc856eba62.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/cobbspur-07ded67009757d12517621fc856eba62.jpeg
2019/03/01 14:56:08.442 [I]  Download blogs/built/assets/icons/repo.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/repo.svg success +InfKB/s
2019/03/01 14:56:08.443 [I]  Download blogs/built/assets/icons/presentation-code.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/presentation-code.svg success +InfKB/s
2019/03/01 14:56:08.443 [I]  Downloading blogs/built/assets/img/contributors/dbalders-452347a406c2ca23657daea9100878f3.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/dbalders-452347a406c2ca23657daea9100878f3.jpeg
2019/03/01 14:56:08.443 [I]  Downloading blogs/built/assets/img/contributors/disordinary-b9997e5debb59b7aadc79ba90955b662.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/disordinary-b9997e5debb59b7aadc79ba90955b662.jpeg
2019/03/01 14:56:08.444 [I]  Download blogs/built/assets/icons/list-bullet.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/list-bullet.svg success +InfKB/s
2019/03/01 14:56:08.444 [I]  Downloading blogs/built/assets/img/contributors/felixrieseberg-ecf29e8eadc58fab999c507049f898cf.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/felixrieseberg-ecf29e8eadc58fab999c507049f898cf.jpeg
2019/03/01 14:56:08.444 [I]  Download blogs/built/assets/icons/pen.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/pen.svg success +InfKB/s
2019/03/01 14:56:08.444 [I]  Downloading blogs/built/assets/img/contributors/frantzypants-637b03f85dff89700a661fde79daea5c.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/frantzypants-637b03f85dff89700a661fde79daea5c.jpeg
2019/03/01 14:56:08.455 [I]  Download blogs/built/assets/icons/store.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/store.svg success +InfKB/s
2019/03/01 14:56:08.444 [I]  Download blogs/built/assets/icons/powered-by-stripe.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/powered-by-stripe.svg success +InfKB/s
2019/03/01 14:56:08.456 [I]  Downloading blogs/built/assets/img/contributors/jaswilli-8cc9a8d2539ca03239d113dfb25ff5c2.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/jaswilli-8cc9a8d2539ca03239d113dfb25ff5c2.jpeg
2019/03/01 14:56:08.456 [I]  Downloading blogs/built/assets/img/contributors/halfdan-00d6783e5fba2900ee1380939297d8ee.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/halfdan-00d6783e5fba2900ee1380939297d8ee.jpeg
2019/03/01 14:56:08.456 [I]  Download blogs/built/assets/codemirror/codemirror-54fed12a59f11018cdcc8817c2504ad0.js => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/codemirror/codemirror-54fed12a59f11018cdcc8817c2504ad0.js success 210.07KB/s
2019/03/01 14:56:08.457 [I]  Downloading blogs/built/assets/img/contributors/kevinansfield-925606c55bc2f3f2f05c0fa58b953ad1.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/kevinansfield-925606c55bc2f3f2f05c0fa58b953ad1.jpeg
2019/03/01 14:56:08.456 [I]  Download blogs/built/assets/icons/list-number.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/list-number.svg success +InfKB/s
2019/03/01 14:56:08.461 [I]  Downloading blogs/built/assets/img/contributors/kevinkucharczyk-3c7dfe2a103a83737b9d5ee8e19d67f8.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/kevinkucharczyk-3c7dfe2a103a83737b9d5ee8e19d67f8.jpeg
2019/03/01 14:56:08.445 [I]  Download blogs/built/assets/icons/github.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/github.svg success +InfKB/s
2019/03/01 14:56:08.462 [I]  Downloading blogs/built/assets/img/contributors/kirrg001-79823418f2ca21e81719653f0286f95b.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/kirrg001-79823418f2ca21e81719653f0286f95b.jpeg
2019/03/01 14:56:08.456 [I]  Download blogs/built/assets/icons/heart-beat.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/heart-beat.svg success +InfKB/s
2019/03/01 14:56:08.462 [I]  Downloading blogs/built/assets/img/contributors/mixonic-1ff87736dd02cfa080ae109b45131aa6.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/mixonic-1ff87736dd02cfa080ae109b45131aa6.png
2019/03/01 14:56:08.463 [I]  Download blogs/built/assets/icons/photos-people.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/photos-people.svg success +InfKB/s
2019/03/01 14:56:08.463 [I]  Downloading blogs/built/assets/img/contributors/rwjblue-5c7cc009cda45baca2d45f0d1ed19e48.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/rwjblue-5c7cc009cda45baca2d45f0d1ed19e48.jpeg
2019/03/01 14:56:08.464 [I]  Download 2018-01-04/QQ20180104-0.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-0.png success 61.92KB/s
2019/03/01 14:56:08.464 [I]  Downloading blogs/built/assets/img/contributors/sebgie-0fb02df00ee7834dbcc8beba84aec81e.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/sebgie-0fb02df00ee7834dbcc8beba84aec81e.png
2019/03/01 14:56:08.466 [I]  Download blogs/built/assets/icons/network.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/network.svg success +InfKB/s
2019/03/01 14:56:08.466 [I]  Downloading blogs/built/assets/img/contributors/tgriesser-d871cbf74a871c0fb6d855e76a893f7e.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/tgriesser-d871cbf74a871c0fb6d855e76a893f7e.png
2019/03/01 14:56:08.467 [I]  Download blogimages/o_1bf65e0bv1aab17391r391fdcf9or1493781905795 => /Users/acgpiano/github/imgcdn/qiniu/blogimages/o_1bf65e0bv1aab17391r391fdcf9or1493781905795 success 82.54KB/s
2019/03/01 14:56:08.467 [I]  Downloading blogs/built/assets/img/favicon.ico => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/favicon.ico
2019/03/01 14:56:08.467 [I]  Download 20171209/ee749290b8904f77f14af0810aef6259.jpg => /Users/acgpiano/github/imgcdn/qiniu/20171209/ee749290b8904f77f14af0810aef6259.jpg success 52.32KB/s
2019/03/01 14:56:08.467 [I]  Downloading blogs/built/assets/img/ghost-logo-5ef1d153e7d7bf7a0092c5a8c66205c7.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/ghost-logo-5ef1d153e7d7bf7a0092c5a8c66205c7.png
2019/03/01 14:56:08.467 [I]  Download blogs/built/assets/icons/news-article.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/news-article.svg success +InfKB/s
2019/03/01 14:56:08.455 [I]  Download blogs/built/assets/icons/satellite.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/satellite.svg success +InfKB/s
2019/03/01 14:56:08.468 [I]  Download blogs/built/assets/icons/lock2.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/lock2.svg success +InfKB/s
2019/03/01 14:56:08.469 [I]  Downloading blogs/built/assets/img/large-70a667d61d5176305f12c460e2d3c5a3.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/large-70a667d61d5176305f12c460e2d3c5a3.png
2019/03/01 14:56:08.468 [I]  Download bg.png => /Users/acgpiano/github/imgcdn/qiniu/bg.png success 96.17KB/s
2019/03/01 14:56:08.469 [I]  Downloading blogs/built/assets/img/loadingcat-5f501b7a8c7bd54b253463e261c99634.gif => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/loadingcat-5f501b7a8c7bd54b253463e261c99634.gif
2019/03/01 14:56:08.467 [I]  Download blogs/built/assets/icons/laptop.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/laptop.svg success +InfKB/s
2019/03/01 14:56:08.469 [I]  Downloading blogs/built/assets/img/medium-9a009f5d94762ca5d4de3b6f1ab1c1c0.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/medium-9a009f5d94762ca5d4de3b6f1ab1c1c0.png
2019/03/01 14:56:08.470 [I]  Download blogs/built/assets/icons/tag.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/tag.svg success +InfKB/s
